 5.922178E+2	 3.960700E+1
 5.909226E+2	 3.970000E+1
 5.896644E+2	 3.979100E+1
 5.883893E+2	 3.988800E+1
 5.871922E+2	 3.997900E+1
 5.858862E+2	 4.007500E+1
 5.846938E+2	 4.016500E+1
 5.834915E+2	 4.025700E+1
 5.822769E+2	 4.034800E+1
 5.810778E+2	 4.044000E+1
 5.798466E+2	 4.052900E+1
 5.786672E+2	 4.062000E+1
 5.774632E+2	 4.070800E+1
 5.763320E+2	 4.079900E+1
 5.751804E+2	 4.088600E+1
 5.740508E+2	 4.097500E+1
 5.728676E+2	 4.106300E+1
 5.717847E+2	 4.115300E+1
 5.706512E+2	 4.124100E+1
 5.695192E+2	 4.132600E+1
 5.684389E+2	 4.141600E+1
 5.673572E+2	 4.150200E+1
 5.662424E+2	 4.158700E+1
 5.651652E+2	 4.167400E+1
 5.641268E+2	 4.176000E+1
 5.630250E+2	 4.184500E+1
 5.620200E+2	 4.193000E+1
 5.609261E+2	 4.201400E+1
 5.599157E+2	 4.210200E+1
 5.588684E+2	 4.218100E+1
 5.578399E+2	 4.226800E+1
 5.567944E+2	 4.235100E+1
 5.558069E+2	 4.243200E+1
 5.548044E+2	 4.251800E+1
 5.538196E+2	 4.260000E+1
 5.527913E+2	 4.268200E+1
 5.518362E+2	 4.276500E+1
 5.508947E+2	 4.284600E+1
 5.499074E+2	 4.292700E+1
 5.488944E+2	 4.300900E+1
 5.479644E+2	 4.309000E+1
 5.470379E+2	 4.317100E+1
 5.460927E+2	 4.325100E+1
 5.451365E+2	 4.333200E+1
 5.442254E+2	 4.341200E+1
 5.432852E+2	 4.349200E+1
 5.423426E+2	 4.357200E+1
 5.414320E+2	 4.365300E+1
 5.405505E+2	 4.373000E+1
 5.396736E+2	 4.381000E+1
 5.387461E+2	 4.389000E+1
 5.378553E+2	 4.396600E+1
 5.370059E+2	 4.404500E+1
 5.361123E+2	 4.412300E+1
 5.352110E+2	 4.420300E+1
 5.343713E+2	 4.428000E+1
 5.335203E+2	 4.435700E+1
 5.326396E+2	 4.443300E+1
 5.317633E+2	 4.451000E+1
 5.308988E+2	 4.458800E+1
 5.300760E+2	 4.466500E+1
 5.292683E+2	 4.474200E+1
 5.284200E+2	 4.481700E+1
 5.275683E+2	 4.489300E+1
 5.267064E+2	 4.496800E+1
 5.259305E+2	 4.504300E+1
 5.251127E+2	 4.512000E+1
 5.243267E+2	 4.519600E+1
 5.234763E+2	 4.527000E+1
 5.226889E+2	 4.534600E+1
 5.218863E+2	 4.542100E+1
 5.211110E+2	 4.549400E+1
 5.202705E+2	 4.557300E+1
 5.195207E+2	 4.564400E+1
 5.187354E+2	 4.571900E+1
 5.179375E+2	 4.579300E+1
 5.171711E+2	 4.586800E+1
 5.163953E+2	 4.594100E+1
 5.156274E+2	 4.601200E+1
 5.149063E+2	 4.608700E+1
 5.141605E+2	 4.616300E+1
 5.134040E+2	 4.623500E+1
 5.126228E+2	 4.630500E+1
 5.118902E+2	 4.637700E+1
 5.111609E+2	 4.645000E+1
 5.104304E+2	 4.652600E+1
 5.097144E+2	 4.659400E+1
 5.089911E+2	 4.666800E+1
 5.082502E+2	 4.674100E+1
 5.075173E+2	 4.680800E+1
 5.067851E+2	 4.688100E+1
 5.060982E+2	 4.695600E+1
 5.053854E+2	 4.702500E+1
 5.046682E+2	 4.709800E+1
 5.039842E+2	 4.716700E+1
 5.032439E+2	 4.724100E+1
 5.025605E+2	 4.731100E+1
 5.018400E+2	 4.738000E+1
 5.011702E+2	 4.745100E+1
 5.005105E+2	 4.752100E+1
 4.998226E+2	 4.759100E+1
 4.991554E+2	 4.766200E+1
 4.984772E+2	 4.773100E+1
 4.977891E+2	 4.780000E+1
 4.971387E+2	 4.787000E+1
 4.964506E+2	 4.793800E+1
 4.957718E+2	 4.801000E+1
 4.951642E+2	 4.807900E+1
 4.945014E+2	 4.814600E+1
 4.938179E+2	 4.821800E+1
 4.931878E+2	 4.828600E+1
 4.925378E+2	 4.835300E+1
 4.918883E+2	 4.842100E+1
 4.912518E+2	 4.849100E+1
 4.906254E+2	 4.855900E+1
 4.899862E+2	 4.862600E+1
 4.893333E+2	 4.869400E+1
 4.887218E+2	 4.876400E+1
 4.880851E+2	 4.883200E+1
 4.874318E+2	 4.890100E+1
 4.868224E+2	 4.896800E+1
 4.862406E+2	 4.903400E+1
 4.856250E+2	 4.909900E+1
 4.850082E+2	 4.916700E+1
 4.844072E+2	 4.923000E+1
 4.838065E+2	 4.930000E+1
 4.831711E+2	 4.936400E+1
 4.825519E+2	 4.943000E+1
 4.819556E+2	 4.949700E+1
 4.813526E+2	 4.956400E+1
 4.807704E+2	 4.963000E+1
 4.801665E+2	 4.969300E+1
 4.795984E+2	 4.975600E+1
 4.789942E+2	 4.982100E+1
 4.784142E+2	 4.989100E+1
 4.778539E+2	 4.995500E+1
 4.772477E+2	 5.001800E+1
 4.766449E+2	 5.008300E+1
 4.761055E+2	 5.014700E+1
 4.754963E+2	 5.021200E+1
 4.749430E+2	 5.027600E+1
 4.743693E+2	 5.034200E+1
 4.738225E+2	 5.040400E+1
 4.732334E+2	 5.046900E+1
 4.726729E+2	 5.053400E+1
 4.721161E+2	 5.059800E+1
